index	original	background	difference
1140	4093	1178	2915
1141	4089	1185	2904
1142	4077	1189	2888
1143	4095	1182	2913
1144	4084	1202	2882
1145	4138	1204	2934
1146	4168	1175	2993
1147	4171	1162	3009
1148	4212	1167	3045
1149	4231	1156	3075
1150	4163	1168	2995
1151	4162	1162	3000
1152	4133	1170	2963
1153	4133	1168	2965
1154	4182	1146	3036
1155	4147	1179	2968
1156	4209	1178	3031
1157	4215	1167	3048
1158	4212	1177	3035
1159	4225	1172	3053
1160	4210	1158	3052
1161	4209	1184	3025
1162	4193	1197	2996
1163	4156	1182	2974
1164	4152	1193	2959
1165	4192	1198	2994
1166	4216	1194	3022
1167	4234	1168	3066
1168	4172	1167	3005
1169	4145	1192	2953
1170	4172	1188	2984
1171	4238	1172	3066
1172	4195	1174	3021
1173	4215	1172	3043
1174	4234	1171	3063
1175	4182	1159	3023
1176	4210	1163	3047
1177	4253	1164	3089
1178	4284	1181	3103
1179	4214	1190	3024
1180	4246	1199	3047
1181	4261	1184	3077
1182	4236	1178	3058
1183	4239	1194	3045
1184	4252	1200	3052
1185	4279	1188	3091
1186	4220	1164	3056
1187	4270	1182	3088
1188	4227	1168	3059
1189	4261	1166	3095
1190	4219	1199	3020
1191	4235	1195	3040
1192	4219	1187	3032
1193	4173	1180	2993
1194	4210	1194	3016
1195	4262	1180	3082
1196	4292	1171	3121
1197	4287	1174	3113
1198	4269	1166	3103
1199	4280	1185	3095
1200	4289	1201	3088
1201	4209	1177	3032
1202	4213	1175	3038
1203	4262	1188	3074
1204	4250	1196	3054
1205	4212	1185	3027
1206	4235	1194	3041
1207	4226	1177	3049
1208	4210	1178	3032
1209	4254	1194	3060
1210	4279	1193	3086
1211	4264	1175	3089
1212	4332	1175	3157
1213	4341	1170	3171
1214	4254	1154	3100
1215	4259	1181	3078
1216	4295	1175	3120
1217	4314	1175	3139
1218	4276	1148	3128
1219	4310	1172	3138
1220	4284	1188	3096
1221	4276	1189	3087
1222	4300	1199	3101
1223	4264	1167	3097
1224	4300	1181	3119
1225	4291	1184	3107
