index	original	background	difference
311	2970	1105	1865
312	3029	1114	1915
313	3060	1114	1946
314	3102	1105	1997
315	3184	1110	2074
316	3171	1108	2063
317	3190	1104	2086
318	3191	1107	2084
319	3239	1107	2132
320	3278	1108	2170
321	3268	1101	2167
322	3311	1103	2208
323	3361	1105	2256
324	3335	1104	2231
325	3312	1103	2209
326	3370	1110	2260
327	3393	1100	2293
328	3396	1103	2293
329	3487	1110	2377
330	3496	1113	2383
331	3458	1089	2369
332	3491	1100	2391
333	3621	1113	2508
334	3611	1103	2508
335	3662	1110	2552
336	3691	1104	2587
337	3743	1094	2649
338	3793	1107	2686
339	3804	1107	2697
340	3828	1107	2721
341	3870	1095	2775
342	3868	1091	2777
343	3926	1099	2827
344	3933	1103	2830
345	3948	1106	2842
346	3992	1109	2883
347	4003	1099	2904
348	3977	1107	2870
349	3972	1104	2868
350	4005	1105	2900
351	3998	1098	2900
352	4036	1099	2937
353	4072	1106	2966
354	4118	1115	3003
355	4145	1109	3036
356	4107	1101	3006
357	4166	1105	3061
358	4180	1101	3079
359	4197	1107	3090
360	4221	1103	3118
361	4175	1103	3072
362	4182	1104	3078
363	4233	1100	3133
364	4193	1108	3085
365	4259	1111	3148
366	4311	1097	3214
367	4341	1094	3247
368	4288	1102	3186
369	4264	1110	3154
370	4232	1111	3121
371	4242	1097	3145
372	4268	1103	3165
373	4303	1107	3196
374	4320	1099	3221
375	4357	1102	3255
376	4336	1116	3220
377	4339	1119	3220
378	4338	1106	3232
379	4370	1112	3258
380	4364	1108	3256
381	4408	1101	3307
382	4419	1109	3310
383	4417	1114	3303
384	4369	1108	3261
385	4383	1103	3280
386	4307	1105	3202
387	4350	1107	3243
388	4315	1105	3210
389	4332	1107	3225
390	4420	1108	3312
391	4388	1107	3281
392	4371	1113	3258
393	4418	1108	3310
394	4424	1119	3305
395	4414	1112	3302
396	4417	1104	3313
397	4464	1100	3364
398	4438	1103	3335
399	4502	1108	3394
400	4554	1108	3446
401	4474	1112	3362
402	4488	1113	3375
403	4496	1119	3377
404	4516	1117	3399
405	4572	1114	3458
406	4590	1111	3479
407	4561	1109	3452
408	4553	1110	3443
409	4533	1111	3422
410	4543	1102	3441
411	4568	1102	3466
412	4492	1103	3389
413	4460	1107	3353
414	4468	1106	3362
415	4538	1106	3432
416	4532	1113	3419
417	4577	1103	3474
418	4617	1108	3509
419	4616	1112	3504
420	4525	1109	3416
421	4591	1098	3493
422	4620	1106	3514
423	4609	1104	3505
424	4558	1119	3439
425	4547	1118	3429
426	4522	1111	3411
427	4531	1114	3417
428	4471	1107	3364
429	4436	1107	3329
430	4445	1114	3331
431	4484	1109	3375
432	4484	1103	3381
433	4497	1110	3387
434	4528	1112	3416
435	4560	1094	3466
436	4525	1100	3425
437	4543	1111	3432
438	4576	1115	3461
439	4562	1110	3452
440	4595	1104	3491
441	4611	1107	3504
442	4624	1112	3512
443	4631	1112	3519
444	4587	1108	3479
445	4579	1099	3480
446	4660	1109	3551
447	4691	1108	3583
448	4678	1102	3576
