index	original	background	difference
315	2575	1181	1394
316	2600	1171	1429
317	2603	1183	1420
318	2596	1188	1408
319	2608	1186	1422
320	2641	1173	1468
321	2671	1179	1492
322	2688	1171	1517
323	2699	1174	1525
324	2707	1172	1535
325	2721	1174	1547
326	2725	1173	1552
327	2766	1179	1587
328	2798	1176	1622
329	2808	1177	1631
330	2813	1177	1636
331	2843	1179	1664
332	2854	1172	1682
333	2895	1173	1722
334	2926	1175	1751
335	2936	1181	1755
336	2968	1170	1798
337	2996	1175	1821
338	3017	1177	1840
339	3027	1180	1847
340	3050	1178	1872
341	3075	1176	1899
342	3082	1171	1911
343	3109	1185	1924
344	3119	1176	1943
345	3132	1174	1958
346	3133	1168	1965
347	3158	1175	1983
348	3176	1178	1998
349	3198	1186	2012
350	3183	1175	2008
351	3199	1173	2026
352	3224	1175	2049
353	3234	1168	2066
354	3227	1169	2058
355	3262	1181	2081
356	3260	1180	2080
357	3266	1195	2071
358	3271	1181	2090
359	3288	1170	2118
360	3298	1176	2122
361	3325	1189	2136
362	3336	1181	2155
363	3362	1186	2176
364	3348	1178	2170
365	3345	1173	2172
366	3337	1182	2155
367	3355	1181	2174
368	3371	1178	2193
369	3363	1182	2181
370	3353	1180	2173
371	3373	1179	2194
372	3380	1179	2201
373	3397	1182	2215
374	3417	1189	2228
375	3402	1187	2215
376	3376	1173	2203
377	3395	1181	2214
378	3427	1185	2242
379	3433	1187	2246
380	3418	1179	2239
381	3399	1186	2213
382	3385	1182	2203
383	3418	1177	2241
384	3438	1170	2268
385	3433	1173	2260
386	3441	1166	2275
387	3448	1170	2278
388	3426	1178	2248
389	3393	1176	2217
390	3385	1178	2207
391	3397	1181	2216
392	3395	1177	2218
393	3415	1174	2241
394	3436	1177	2259
395	3452	1176	2276
396	3443	1173	2270
397	3455	1177	2278
398	3455	1169	2286
399	3464	1173	2291
400	3466	1172	2294
401	3473	1176	2297
402	3485	1185	2300
403	3495	1181	2314
404	3461	1168	2293
405	3457	1174	2283
406	3465	1175	2290
407	3473	1186	2287
408	3485	1181	2304
409	3486	1179	2307
410	3462	1179	2283
411	3470	1186	2284
412	3471	1178	2293
413	3468	1184	2284
414	3477	1179	2298
415	3483	1182	2301
416	3494	1175	2319
417	3499	1186	2313
418	3488	1187	2301
419	3495	1175	2320
420	3493	1171	2322
421	3469	1177	2292
422	3473	1171	2302
423	3465	1181	2284
424	3472	1183	2289
425	3486	1189	2297
426	3461	1187	2274
427	3458	1187	2271
428	3451	1177	2274
429	3442	1175	2267
430	3453	1180	2273
431	3439	1178	2261
432	3433	1173	2260
433	3441	1180	2261
434	3466	1174	2292
435	3507	1175	2332
436	3489	1174	2315
437	3479	1186	2293
438	3482	1178	2304
439	3490	1169	2321
440	3502	1174	2328
441	3499	1182	2317
442	3477	1175	2302
443	3485	1175	2310
444	3497	1176	2321
445	3505	1175	2330
446	3532	1174	2358
447	3574	1169	2405
448	3579	1163	2416
449	3555	1175	2380
450	3562	1177	2385
451	3579	1181	2398
452	3587	1176	2411
453	3608	1177	2431
454	3622	1173	2449
455	3658	1182	2476
456	3641	1194	2447
457	3631	1188	2443
458	3668	1173	2495
459	3703	1179	2524
460	3707	1181	2526
461	3734	1178	2556
462	3721	1192	2529
463	3749	1184	2565
464	3775	1169	2606
465	3789	1175	2614
466	3799	1174	2625
467	3831	1175	2656
468	3833	1169	2664
469	3837	1178	2659
470	3857	1185	2672
471	3852	1185	2667
472	3827	1172	2655
473	3842	1173	2669
474	3814	1175	2639
475	3838	1181	2657
476	3841	1175	2666
477	3822	1185	2637
478	3804	1179	2625
479	3795	1171	2624
480	3794	1180	2614
481	3799	1182	2617
482	3803	1178	2625
483	3807	1183	2624
484	3809	1182	2627
485	3827	1180	2647
486	3813	1170	2643
487	3807	1174	2633
488	3786	1167	2619
489	3797	1167	2630
490	3795	1168	2627
491	3791	1178	2613
492	3770	1181	2589
493	3802	1188	2614
494	3830	1178	2652
495	3818	1184	2634
496	3816	1181	2635
497	3855	1187	2668
498	3871	1189	2682
499	3886	1180	2706
500	3887	1173	2714
501	3911	1179	2732
502	3952	1165	2787
503	3958	1166	2792
504	3978	1173	2805
505	4011	1182	2829
506	4034	1178	2856
507	4076	1186	2890
508	4105	1180	2925
509	4120	1175	2945
510	4157	1175	2982
511	4196	1179	3017
512	4219	1178	3041
513	4270	1183	3087
514	4306	1178	3128
515	4357	1192	3165
516	4388	1186	3202
517	4372	1175	3197
518	4379	1173	3206
519	4420	1186	3234
520	4401	1190	3211
521	4370	1187	3183
522	4381	1174	3207
523	4394	1174	3220
524	4384	1173	3211
525	4399	1184	3215
526	4440	1175	3265
527	4439	1183	3256
528	4387	1173	3214
529	4353	1180	3173
530	4342	1180	3162
531	4349	1181	3168
532	4357	1183	3174
533	4380	1187	3193
534	4375	1174	3201
535	4347	1170	3177
536	4339	1170	3169
537	4338	1177	3161
538	4335	1163	3172
539	4318	1175	3143
540	4317	1191	3126
541	4320	1191	3129
542	4305	1176	3129
543	4334	1183	3151
544	4360	1180	3180
545	4343	1185	3158
546	4340	1182	3158
547	4360	1181	3179
548	4338	1173	3165
549	4333	1187	3146
550	4323	1178	3145
551	4304	1173	3131
552	4301	1169	3132
553	4325	1177	3148
554	4327	1175	3152
555	4318	1185	3133
556	4320	1177	3143
557	4344	1186	3158
558	4318	1189	3129
559	4311	1182	3129
560	4324	1170	3154
561	4340	1173	3167
562	4346	1180	3166
563	4385	1178	3207
564	4402	1171	3231
565	4379	1183	3196
566	4397	1184	3213
567	4425	1184	3241
568	4410	1181	3229
569	4457	1183	3274
570	4480	1186	3294
571	4520	1189	3331
572	4535	1174	3361
573	4554	1179	3375
574	4573	1168	3405
575	4600	1171	3429
576	4614	1175	3439
577	4639	1181	3458
578	4675	1184	3491
579	4682	1192	3490
580	4672	1174	3498
581	4685	1173	3512
582	4672	1170	3502
583	4696	1184	3512
584	4742	1180	3562
585	4769	1179	3590
586	4779	1182	3597
587	4791	1190	3601
588	4797	1179	3618
589	4821	1179	3642
590	4804	1175	3629
591	4795	1175	3620
592	4778	1175	3603
593	4781	1175	3606
594	4785	1174	3611
595	4818	1184	3634
596	4845	1182	3663
597	4832	1168	3664
598	4796	1170	3626
599	4812	1185	3627
600	4830	1170	3660
601	4854	1168	3686
602	4862	1174	3688
603	4873	1181	3692
604	4887	1174	3713
605	4872	1179	3693
606	4847	1180	3667
607	4852	1178	3674
608	4874	1165	3709
609	4877	1177	3700
610	4851	1181	3670
611	4863	1180	3683
612	4880	1167	3713
613	4903	1171	3732
614	4905	1171	3734
615	4913	1180	3733
616	4888	1176	3712
617	4861	1176	3685
618	4863	1175	3688
619	4876	1185	3691
620	4892	1185	3707
621	4899	1180	3719
622	4916	1187	3729
623	4928	1188	3740
624	4936	1183	3753
625	4987	1182	3805
626	5023	1176	3847
627	5049	1188	3861
628	5023	1181	3842
629	5022	1167	3855
630	5041	1175	3866
631	5026	1187	3839
632	5043	1170	3873
633	5050	1182	3868
634	5057	1185	3872
635	5072	1181	3891
636	5076	1176	3900
637	5109	1183	3926
638	5108	1188	3920
639	5083	1193	3890
640	5094	1173	3921
641	5125	1176	3949
642	5134	1177	3957
643	5136	1183	3953
644	5124	1181	3943
645	5110	1177	3933
646	5102	1168	3934
647	5129	1168	3961
648	5114	1168	3946
649	5116	1175	3941
650	5151	1173	3978
651	5193	1178	4015
652	5201	1176	4025
653	5239	1174	4065
654	5230	1170	4060
655	5228	1182	4046
656	5255	1180	4075
657	5303	1178	4125
