index	original	background	difference
319	1859	1136	723
320	1891	1140	751
321	1923	1138	785
322	1860	1138	722
323	1890	1133	757
324	1912	1131	781
325	1891	1136	755
326	1899	1139	760
327	1894	1143	751
328	1913	1154	759
329	1938	1150	788
330	1977	1151	826
331	1963	1159	804
332	1973	1148	825
333	1970	1151	819
334	1986	1142	844
335	1993	1139	854
336	2015	1149	866
337	2013	1139	874
338	1993	1140	853
339	2021	1146	875
340	2020	1150	870
341	2017	1158	859
342	1999	1149	850
343	2020	1140	880
344	2061	1136	925
345	2058	1145	913
346	2083	1141	942
347	2077	1144	933
348	2092	1145	947
349	2078	1143	935
350	2072	1142	930
351	2094	1141	953
352	2100	1137	963
353	2087	1140	947
354	2099	1143	956
355	2096	1147	949
356	2100	1140	960
357	2159	1141	1018
358	2128	1143	985
359	2148	1143	1005
360	2166	1146	1020
361	2171	1148	1023
362	2172	1140	1032
363	2167	1134	1033
364	2160	1136	1024
365	2194	1129	1065
366	2205	1125	1080
367	2211	1144	1067
368	2193	1136	1057
369	2213	1140	1073
370	2190	1142	1048
371	2189	1146	1043
372	2226	1151	1075
373	2264	1143	1121
374	2247	1140	1107
375	2269	1139	1130
376	2271	1140	1131
377	2293	1150	1143
378	2297	1153	1144
379	2312	1142	1170
380	2293	1131	1162
381	2330	1141	1189
382	2358	1150	1208
383	2375	1153	1222
384	2317	1140	1177
385	2331	1141	1190
386	2348	1135	1213
387	2342	1141	1201
388	2386	1149	1237
389	2370	1132	1238
390	2379	1135	1244
391	2393	1155	1238
392	2363	1154	1209
393	2373	1147	1226
394	2366	1151	1215
395	2405	1153	1252
396	2400	1147	1253
397	2422	1148	1274
398	2454	1156	1298
399	2474	1150	1324
400	2468	1152	1316
401	2452	1155	1297
402	2461	1142	1319
403	2481	1151	1330
404	2489	1142	1347
405	2486	1140	1346
406	2514	1146	1368
407	2509	1144	1365
408	2492	1141	1351
409	2455	1141	1314
410	2483	1147	1336
411	2504	1150	1354
412	2512	1143	1369
413	2508	1154	1354
414	2529	1146	1383
415	2551	1142	1409
416	2533	1136	1397
417	2573	1134	1439
418	2556	1133	1423
419	2564	1140	1424
420	2563	1151	1412
421	2584	1149	1435
422	2599	1148	1451
423	2549	1147	1402
424	2549	1142	1407
425	2583	1142	1441
426	2559	1142	1417
427	2593	1144	1449
428	2594	1146	1448
429	2585	1150	1435
430	2606	1147	1459
431	2590	1143	1447
432	2574	1135	1439
433	2601	1143	1458
434	2620	1146	1474
435	2630	1147	1483
436	2615	1140	1475
437	2600	1131	1469
438	2647	1145	1502
439	2675	1146	1529
440	2724	1151	1573
441	2702	1148	1554
442	2667	1151	1516
443	2677	1148	1529
444	2696	1141	1555
445	2694	1142	1552
446	2717	1130	1587
447	2699	1143	1556
448	2692	1153	1539
449	2700	1149	1551
450	2707	1145	1562
451	2726	1146	1580
452	2694	1147	1547
453	2678	1147	1531
454	2693	1138	1555
455	2737	1139	1598
456	2771	1133	1638
457	2771	1135	1636
458	2783	1139	1644
459	2753	1150	1603
460	2758	1148	1610
461	2763	1134	1629
462	2743	1134	1609
463	2811	1134	1677
464	2809	1132	1677
465	2818	1138	1680
466	2822	1141	1681
467	2810	1150	1660
468	2791	1147	1644
469	2833	1156	1677
470	2845	1153	1692
471	2850	1137	1713
472	2909	1130	1779
473	2893	1137	1756
474	2909	1136	1773
475	2886	1133	1753
476	2871	1142	1729
477	2910	1148	1762
478	2932	1143	1789
479	2972	1141	1831
480	2929	1150	1779
481	2936	1141	1795
482	2912	1132	1780
483	2869	1148	1721
484	2927	1146	1781
485	2993	1143	1850
486	2966	1136	1830
487	2947	1141	1806
488	2970	1141	1829
489	2953	1129	1824
490	2974	1127	1847
491	2998	1140	1858
492	2989	1140	1849
493	2971	1145	1826
494	3033	1139	1894
495	3017	1140	1877
496	3010	1146	1864
497	3013	1156	1857
498	3061	1150	1911
499	3062	1149	1913
500	3056	1145	1911
501	3058	1138	1920
502	3045	1141	1904
503	3078	1141	1937
504	3141	1142	1999
505	3127	1142	1985
506	3106	1141	1965
507	3097	1153	1944
508	3121	1158	1963
509	3122	1132	1990
510	3137	1122	2015
511	3151	1136	2015
512	3155	1147	2008
513	3195	1153	2042
514	3184	1134	2050
515	3154	1141	2013
516	3208	1146	2062
517	3210	1144	2066
518	3224	1139	2085
519	3220	1136	2084
520	3202	1139	2063
521	3210	1144	2066
522	3208	1139	2069
523	3219	1133	2086
524	3271	1143	2128
525	3275	1138	2137
526	3269	1144	2125
527	3244	1147	2097
528	3249	1139	2110
529	3279	1133	2146
530	3273	1122	2151
531	3316	1133	2183
532	3329	1136	2193
533	3309	1143	2166
534	3283	1141	2142
535	3312	1134	2178
536	3313	1131	2182
537	3355	1144	2211
538	3393	1138	2255
539	3413	1134	2279
540	3410	1134	2276
541	3436	1142	2294
542	3434	1151	2283
543	3492	1144	2348
544	3464	1145	2319
545	3399	1148	2251
546	3430	1141	2289
547	3432	1140	2292
548	3498	1145	2353
549	3519	1142	2377
550	3476	1144	2332
551	3493	1142	2351
552	3553	1135	2418
553	3560	1147	2413
554	3535	1150	2385
555	3514	1144	2370
556	3485	1144	2341
557	3537	1153	2384
558	3579	1146	2433
559	3568	1142	2426
560	3600	1147	2453
561	3624	1147	2477
562	3573	1132	2441
563	3578	1130	2448
564	3573	1149	2424
565	3622	1144	2478
566	3702	1147	2555
567	3656	1140	2516
568	3627	1131	2496
569	3688	1148	2540
570	3708	1155	2553
571	3709	1149	2560
572	3673	1140	2533
573	3676	1140	2536
574	3749	1137	2612
575	3748	1139	2609
576	3717	1146	2571
577	3712	1147	2565
578	3705	1149	2556
579	3751	1137	2614
580	3785	1136	2649
581	3777	1144	2633
582	3792	1139	2653
583	3804	1142	2662
584	3841	1150	2691
585	3822	1155	2667
586	3856	1149	2707
587	3900	1148	2752
588	3873	1145	2728
589	3864	1147	2717
590	3837	1141	2696
591	3865	1145	2720
592	3927	1137	2790
593	3931	1124	2807
594	3910	1133	2777
595	3955	1151	2804
596	4002	1152	2850
597	3999	1138	2861
598	3965	1138	2827
599	3956	1152	2804
600	3975	1144	2831
601	4002	1142	2860
602	4032	1144	2888
603	4042	1141	2901
604	4053	1147	2906
605	4029	1145	2884
606	4050	1145	2905
607	4087	1147	2940
608	4065	1142	2923
609	4083	1142	2941
610	4086	1140	2946
611	4128	1149	2979
612	4124	1142	2982
613	4145	1140	3005
614	4122	1146	2976
615	4156	1147	3009
616	4167	1144	3023
617	4174	1140	3034
618	4196	1137	3059
619	4182	1141	3041
620	4225	1139	3086
621	4236	1132	3104
622	4203	1133	3070
623	4218	1137	3081
624	4201	1144	3057
625	4220	1145	3075
626	4269	1148	3121
627	4285	1156	3129
628	4280	1146	3134
629	4323	1141	3182
630	4336	1144	3192
631	4298	1138	3160
632	4344	1140	3204
633	4309	1145	3164
634	4299	1141	3158
635	4337	1148	3189
636	4323	1141	3182
637	4289	1142	3147
638	4257	1143	3114
639	4289	1141	3148
640	4356	1132	3224
641	4384	1132	3252
642	4431	1132	3299
643	4419	1134	3285
644	4411	1134	3277
645	4450	1147	3303
646	4447	1150	3297
647	4440	1149	3291
648	4489	1146	3343
649	4500	1146	3354
650	4434	1143	3291
651	4377	1148	3229
652	4444	1141	3303
653	4474	1144	3330
654	4501	1146	3355
655	4490	1137	3353
656	4512	1143	3369
657	4526	1145	3381
658	4514	1142	3372
659	4542	1152	3390
660	4595	1145	3450
661	4591	1143	3448
662	4553	1135	3418
663	4589	1133	3456
664	4562	1136	3426
665	4532	1148	3384
666	4533	1150	3383
667	4556	1152	3404
668	4594	1143	3451
669	4639	1141	3498
670	4639	1142	3497
671	4591	1146	3445
672	4580	1152	3428
673	4603	1149	3454
674	4576	1141	3435
675	4570	1154	3416
676	4641	1146	3495
677	4625	1141	3484
678	4590	1151	3439
679	4638	1138	3500
680	4633	1132	3501
681	4606	1146	3460
682	4644	1145	3499
683	4614	1138	3476
684	4640	1144	3496
685	4635	1143	3492
686	4605	1146	3459
687	4577	1143	3434
688	4616	1146	3470
689	4640	1143	3497
690	4668	1140	3528
691	4630	1139	3491
692	4652	1148	3504
693	4657	1154	3503
694	4653	1145	3508
695	4625	1137	3488
696	4675	1142	3533
697	4686	1140	3546
698	4688	1147	3541
699	4705	1148	3557
700	4719	1148	3571
701	4730	1154	3576
702	4739	1143	3596
703	4745	1154	3591
704	4725	1153	3572
705	4711	1149	3562
706	4744	1147	3597
707	4739	1163	3576
708	4694	1147	3547
709	4678	1142	3536
710	4670	1147	3523
711	4730	1142	3588
712	4754	1129	3625
713	4699	1145	3554
714	4716	1148	3568
715	4756	1142	3614
716	4753	1137	3616
717	4754	1132	3622
718	4713	1143	3570
719	4693	1147	3546
720	4670	1141	3529
721	4680	1141	3539
722	4689	1137	3552
723	4705	1137	3568
724	4727	1138	3589
725	4772	1148	3624
726	4774	1148	3626
727	4741	1144	3597
728	4753	1130	3623
729	4790	1126	3664
730	4759	1137	3622
731	4726	1144	3582
732	4700	1134	3566
733	4697	1141	3556
734	4729	1139	3590
735	4744	1143	3601
736	4681	1146	3535
737	4723	1137	3586
738	4752	1135	3617
739	4760	1136	3624
740	4763	1144	3619
741	4711	1146	3565
742	4698	1148	3550
743	4661	1147	3514
744	4670	1133	3537
745	4727	1137	3590
746	4716	1139	3577
747	4689	1142	3547
748	4682	1147	3535
749	4716	1142	3574
750	4688	1134	3554
751	4706	1141	3565
752	4765	1142	3623
753	4769	1135	3634
754	4747	1143	3604
755	4703	1150	3553
756	4705	1135	3570
757	4744	1135	3609
758	4732	1145	3587
759	4728	1148	3580
760	4731	1139	3592
761	4757	1148	3609
762	4731	1143	3588
763	4726	1143	3583
764	4815	1146	3669
765	4799	1137	3662
766	4805	1140	3665
767	4832	1142	3690
768	4799	1141	3658
769	4797	1150	3647
770	4851	1138	3713
771	4772	1129	3643
772	4776	1130	3646
773	4820	1145	3675
774	4809	1144	3665
775	4810	1145	3665
776	4815	1136	3679
777	4810	1147	3663
778	4849	1155	3694
779	4818	1145	3673
780	4801	1144	3657
781	4848	1154	3694
782	4844	1151	3693
783	4845	1141	3704
784	4823	1135	3688
785	4731	1134	3597
786	4797	1143	3654
787	4823	1132	3691
788	4735	1136	3599
789	4783	1135	3648
790	4877	1128	3749
791	4854	1132	3722
792	4849	1139	3710
793	4830	1132	3698
794	4907	1138	3769
795	4915	1147	3768
796	4862	1145	3717
797	4875	1150	3725
798	4832	1154	3678
799	4830	1145	3685
800	4830	1142	3688
801	4887	1142	3745
802	4908	1147	3761
803	4904	1150	3754
804	4926	1149	3777
805	4976	1151	3825
806	4982	1137	3845
807	5023	1148	3875
808	4997	1142	3855
809	4973	1140	3833
810	4977	1133	3844
811	5051	1136	3915
812	5058	1131	3927
813	5093	1125	3968
814	5094	1136	3958
815	5024	1143	3881
816	5028	1144	3884
817	5038	1149	3889
818	5127	1144	3983
819	5113	1144	3969
820	4956	1146	3810
821	5013	1150	3863
822	5066	1133	3933
823	5045	1137	3908
824	5087	1151	3936
825	5153	1139	4014
826	5149	1123	4026
827	5214	1138	4076
828	5154	1145	4009
829	5155	1142	4013
830	5171	1139	4032
831	5216	1132	4084
832	5189	1139	4050
833	5192	1146	4046
834	5216	1139	4077
835	5200	1154	4046
836	5211	1153	4058
837	5213	1147	4066
838	5240	1138	4102
839	5230	1141	4089
840	5276	1141	4135
841	5322	1135	4187
842	5295	1130	4165
843	5257	1133	4124
844	5271	1140	4131
845	5256	1142	4114
846	5290	1146	4144
847	5336	1148	4188
848	5345	1135	4210
849	5317	1144	4173
850	5327	1140	4187
851	5365	1140	4225
852	5385	1132	4253
853	5366	1129	4237
854	5343	1137	4206
855	5451	1142	4309
856	5459	1131	4328
857	5470	1123	4347
858	5447	1134	4313
859	5456	1142	4314
860	5505	1143	4362
861	5567	1146	4421
862	5578	1155	4423
863	5625	1147	4478
864	5633	1137	4496
865	5645	1142	4503
866	5692	1125	4567
867	5701	1135	4566
868	5654	1157	4497
869	5732	1150	4582
870	5735	1149	4586
871	5734	1143	4591
872	5638	1135	4503
873	5660	1136	4524
874	5795	1127	4668
875	5798	1136	4662
876	5836	1143	4693
877	5861	1146	4715
878	5872	1141	4731
879	5852	1140	4712
880	5923	1140	4783
881	5948	1140	4808
882	5885	1143	4742
883	5946	1145	4801
884	5952	1139	4813
885	5942	1135	4807
886	5956	1140	4816
887	6010	1148	4862
888	6012	1140	4872
889	6017	1130	4887
890	6060	1138	4922
891	5979	1139	4840
892	6026	1134	4892
893	6035	1145	4890
894	6035	1142	4893
895	6041	1139	4902
896	6030	1143	4887
897	6073	1139	4934
898	6055	1137	4918
899	6016	1140	4876
900	6134	1136	4998
901	6069	1132	4937
902	6082	1131	4951
903	6095	1140	4955
904	6099	1144	4955
905	6182	1136	5046
906	6156	1138	5018
907	6132	1142	4990
908	6096	1140	4956
909	6126	1139	4987
910	6213	1131	5082
911	6275	1140	5135
912	6323	1138	5185
913	6348	1140	5208
914	6374	1145	5229
915	6366	1144	5222
916	6406	1142	5264
917	6446	1155	5291
918	6518	1150	5368
919	6518	1132	5386
920	6559	1136	5423
921	6621	1144	5477
922	6660	1148	5512
923	6674	1155	5519
924	6682	1145	5537
925	6693	1134	5559
926	6745	1139	5606
927	6775	1142	5633
928	6730	1138	5592
929	6779	1135	5644
930	6797	1139	5658
931	6822	1144	5678
932	6820	1135	5685
933	6815	1142	5673
934	6829	1140	5689
935	6867	1134	5733
936	6900	1148	5752
937	6946	1145	5801
938	6918	1140	5778
939	6952	1144	5808
940	6940	1140	5800
941	6997	1143	5854
942	7091	1137	5954
943	7046	1136	5910
944	6985	1145	5840
945	6955	1143	5812
946	6941	1129	5812
947	7044	1134	5910
948	7145	1144	6001
949	7082	1151	5931
950	7104	1136	5968
951	7138	1141	5997
952	7150	1152	5998
953	7132	1147	5985
954	7139	1136	6003
955	7144	1141	6003
956	7193	1138	6055
957	7158	1140	6018
958	7198	1142	6056
959	7210	1139	6071
960	7219	1127	6092
961	7216	1132	6084
962	7259	1138	6121
963	7280	1136	6144
964	7276	1140	6136
965	7225	1146	6079
966	7233	1143	6090
967	7261	1144	6117
968	7256	1143	6113
969	7268	1140	6128
970	7270	1140	6130
971	7229	1144	6085
972	7358	1142	6216
973	7369	1142	6227
974	7328	1147	6181
975	7402	1139	6263
976	7359	1144	6215
977	7350	1153	6197
978	7403	1153	6250
979	7366	1146	6220
980	7407	1148	6259
981	7363	1143	6220
982	7376	1144	6232
983	7352	1147	6205
984	7391	1149	6242
985	7461	1151	6310
986	7527	1144	6383
987	7475	1136	6339
988	7398	1144	6254
989	7457	1145	6312
990	7488	1135	6353
991	7455	1142	6313
