index	original	background	difference
319	1547	1136	411
320	1553	1140	413
321	1580	1138	442
322	1599	1138	461
323	1585	1133	452
324	1573	1131	442
325	1580	1136	444
326	1590	1139	451
327	1563	1143	420
328	1575	1154	421
329	1598	1150	448
330	1592	1151	441
331	1628	1159	469
332	1643	1148	495
333	1647	1151	496
334	1650	1142	508
335	1641	1139	502
336	1654	1149	505
337	1671	1139	532
338	1648	1140	508
339	1675	1146	529
340	1691	1150	541
341	1677	1158	519
342	1717	1149	568
343	1735	1140	595
344	1712	1136	576
345	1708	1145	563
346	1709	1141	568
347	1716	1144	572
348	1768	1145	623
349	1793	1143	650
350	1794	1142	652
351	1805	1141	664
352	1808	1137	671
353	1797	1140	657
354	1808	1143	665
355	1801	1147	654
356	1794	1140	654
357	1834	1141	693
358	1854	1143	711
359	1846	1143	703
360	1878	1146	732
361	1903	1148	755
362	1899	1140	759
363	1907	1134	773
364	1884	1136	748
365	1865	1129	736
366	1910	1125	785
367	1939	1144	795
368	1936	1136	800
369	1916	1140	776
370	1967	1142	825
371	2000	1146	854
372	2007	1151	856
373	2006	1143	863
374	2009	1140	869
375	2027	1139	888
376	2012	1140	872
377	2015	1150	865
378	2053	1153	900
379	2050	1142	908
380	2073	1131	942
381	2057	1141	916
382	2053	1150	903
383	2033	1153	880
384	2084	1140	944
385	2102	1141	961
386	2088	1135	953
387	2105	1141	964
388	2142	1149	993
389	2120	1132	988
390	2151	1135	1016
391	2124	1155	969
392	2103	1154	949
393	2107	1147	960
394	2138	1151	987
395	2181	1153	1028
396	2177	1147	1030
397	2189	1148	1041
398	2225	1156	1069
399	2212	1150	1062
400	2232	1152	1080
401	2263	1155	1108
402	2258	1142	1116
403	2251	1151	1100
404	2264	1142	1122
405	2286	1140	1146
406	2281	1146	1135
407	2318	1144	1174
408	2348	1141	1207
409	2294	1141	1153
410	2284	1147	1137
411	2339	1150	1189
412	2365	1143	1222
413	2333	1154	1179
414	2337	1146	1191
415	2333	1142	1191
416	2355	1136	1219
417	2400	1134	1266
418	2399	1133	1266
419	2401	1140	1261
420	2404	1151	1253
421	2388	1149	1239
422	2440	1148	1292
423	2450	1147	1303
424	2456	1142	1314
425	2446	1142	1304
426	2456	1142	1314
427	2450	1144	1306
428	2486	1146	1340
429	2508	1150	1358
430	2476	1147	1329
431	2479	1143	1336
432	2524	1135	1389
433	2536	1143	1393
434	2553	1146	1407
435	2554	1147	1407
436	2539	1140	1399
437	2526	1131	1395
438	2572	1145	1427
439	2572	1146	1426
440	2545	1151	1394
441	2546	1148	1398
442	2585	1151	1434
443	2577	1148	1429
444	2630	1141	1489
445	2639	1142	1497
446	2628	1130	1498
447	2635	1143	1492
448	2644	1153	1491
