0.32,-1.439e-07,0.52,1.653e-06,0.984,-1.854e-07,-0.134,4.27e-06
0.33,-1.438e-07,0.51,1.815e-06,0.982,-1.87e-07,-0.132,4.276e-06
0.34,-1.45e-07,0.5,1.981e-06,0.98,-1.651e-07,-0.13,4.235e-06
0.35,-1.464e-07,0.49,2.163e-06,0.978,-1.645e-07,-0.128,4.249e-06
0.36,-1.494e-07,0.48,2.342e-06,0.976,-1.498e-07,-0.126,4.213e-06
0.37,-1.599e-07,0.47,2.538e-06,0.974,-1.481e-07,-0.124,4.218e-06
0.38,-1.753e-07,0.46,2.713e-06,0.972,-1.447e-07,-0.122,4.189e-06
0.39,-1.846e-07,0.45,2.869e-06,0.97,-1.45e-07,-0.12,4.187e-06
0.4,-1.95e-07,0.44,2.985e-06,0.968,-1.393e-07,-0.118,4.162e-06
0.41,-2.103e-07,0.43,3.052e-06,0.966,-1.409e-07,-0.116,4.17e-06
0.42,-2.352e-07,0.42,3.058e-06,0.964,-1.251e-07,-0.114,4.128e-06
0.43,-2.446e-07,0.41,3.015e-06,0.962,-1.236e-07,-0.112,4.134e-06
0.44,-2.717e-07,0.4,2.897e-06,0.96,-1.077e-07,-0.11,4.088e-06
0.45,-2.973e-07,0.39,2.751e-06,0.958,-1.055e-07,-0.108,4.091e-06
0.46,-3.366e-07,0.38,2.571e-06,0.956,-9.757e-08,-0.106,4.056e-06
0.47,-3.711e-07,0.37,2.377e-06,0.954,-9.724e-08,-0.104,4.045e-06
0.48,-4.301e-07,0.36,2.183e-06,0.952,-9.147e-08,-0.102,4.007e-06
0.49,-4.992e-07,0.35,2.004e-06,0.95,-9.423e-08,-0.1,4.015e-06
0.5,-5.893e-07,0.34,1.829e-06,0.948,-8.028e-08,-0.098,3.986e-06
0.51,-6.944e-07,0.33,1.68e-06,0.946,-8.475e-08,-0.096,3.99e-06
0.52,-8.017e-07,0.32,1.539e-06,0.944,-6.545e-08,-0.094,3.964e-06
0.53,-8.991e-07,0.31,1.411e-06,0.942,-6.47e-08,-0.092,3.969e-06
0.54,-9.829e-07,0.3,1.3e-06,0.94,-5.294e-08,-0.09,3.947e-06
0.55,-1.052e-06,0.29,1.216e-06,0.938,-5.191e-08,-0.088,3.946e-06
0.56,-1.117e-06,0.28,1.132e-06,0.936,-4.812e-08,-0.086,3.924e-06
