0.95,-1.945e-06,-0.11,1.736e-06,0.858,-1.252e-07,-0.008,-2.864e-07
0.96,-1.966e-06,-0.12,1.731e-06,0.856,-1.041e-07,-0.006,-2.906e-07
0.97,-1.992e-06,-0.13,1.694e-06,0.854,-1.02e-07,-0.004,-2.795e-07
0.98,-2.005e-06,-0.14,1.655e-06,0.852,-9.434e-08,-0.002,-2.891e-07
0.99,-2.028e-06,-0.15,1.657e-06,0.85,-9.277e-08,-0.0,-2.714e-07
1.0,-2.047e-06,-0.16,1.681e-06,0.848,-7.753e-08,0.002,-2.859e-07
1.01,-2.063e-06,-0.17,1.752e-06,0.846,-7.541e-08,0.004,-2.675e-07
1.02,-2.086e-06,-0.18,1.84e-06,0.844,-5.417e-08,0.006,-2.822e-07
1.03,-2.097e-06,-0.19,1.972e-06,0.842,-5.483e-08,0.008,-2.651e-07
1.04,-2.105e-06,-0.2,2.105e-06,0.84,-4.709e-08,0.01,-2.773e-07
1.05,-2.123e-06,-0.21,2.263e-06,0.838,-4.653e-08,0.012,-2.612e-07
1.06,-2.143e-06,-0.22,2.38e-06,0.836,-3.865e-08,0.014,-2.736e-07
1.07,-2.157e-06,-0.23,2.479e-06,0.834,-3.369e-08,0.016,-2.595e-07
1.08,-2.18e-06,-0.24,2.548e-06,0.832,-1.586e-08,0.018,-2.723e-07
1.09,-2.192e-06,-0.25,2.594e-06,0.83,-1.172e-08,0.02,-2.581e-07
1.1,-1.787e-06,,,0.828,-1.011e-10,0.022,-2.689e-07
,,,,0.826,2.194e-10,0.024,-2.578e-07
,,,,0.824,4.605e-09,0.026,-2.669e-07
,,,,0.822,5.493e-09,0.028,-2.57e-07
,,,,0.82,1.792e-08,0.03,-2.69e-07
,,,,0.818,2.027e-08,0.032,-2.585e-07
,,,,0.816,4.037e-08,0.034,-2.738e-07
,,,,0.814,4.14e-08,0.036,-2.622e-07
,,,,0.812,4.947e-08,0.038,-2.776e-07
,,,,0.81,4.97e-08,0.04,-2.656e-07
,,,,0.808,5.587e-08,0.042,-2.828e-07
,,,,0.806,5.662e-08,0.044,-2.691e-07
,,,,0.804,7.44e-08,0.046,-2.851e-07
,,,,0.802,6.915e-08,0.048,-2.733e-07
,,,,0.8,9.04e-08,0.05,-2.882e-07
,,,,0.798,7.936e-08,0.052,-2.802e-07
,,,,0.796,9.936e-08,0.054,-2.908e-07
,,,,0.794,9.324e-08,0.056,-2.868e-07
,,,,0.792,1.13e-07,0.058,-2.922e-07
,,,,0.79,1.062e-07,0.06,-2.915e-07
,,,,0.788,1.268e-07,0.062,-2.956e-07
,,,,0.786,1.118e-07,0.064,-2.95e-07
,,,,0.784,1.37e-07,0.066,-3.023e-07
,,,,0.782,1.211e-07,0.068,-3.013e-07
,,,,0.78,1.459e-07,0.07,-3.152e-07
,,,,0.778,1.387e-07,0.072,-3.112e-07
,,,,0.776,1.562e-07,0.074,-3.303e-07
,,,,0.774,1.516e-07,0.076,-3.252e-07
,,,,0.772,1.691e-07,0.078,-3.389e-07
,,,,0.77,1.588e-07,0.08,-3.362e-07
,,,,0.768,1.833e-07,0.082,-3.406e-07
,,,,0.766,1.65e-07,0.084,-3.407e-07
,,,,0.764,1.924e-07,0.086,-3.43e-07
