0.19,6.612e-07,1.937e-06,0.16,-4.313e-07,3.248e-06,0.64,1.091e-06,-6.101e-06,0.16,-2.962e-07,2.57e-06,0.64,1.108e-06,-6.573e-06
0.18,6.493e-07,1.97e-06,0.17,-4.212e-07,3.226e-06,0.63,1.179e-06,-6.042e-06,0.17,-2.909e-07,2.555e-06,0.63,1.194e-06,-6.513e-06
0.17,6.421e-07,2.002e-06,0.18,-4.129e-07,3.206e-06,0.62,1.259e-06,-5.979e-06,0.18,-2.895e-07,2.541e-06,0.62,1.274e-06,-6.449e-06
0.16,6.306e-07,2.033e-06,0.19,-3.99e-07,3.186e-06,0.61,1.355e-06,-5.911e-06,0.19,-2.848e-07,2.526e-06,0.61,1.379e-06,-6.38e-06
0.15,6.257e-07,2.064e-06,0.2,-3.896e-07,3.166e-06,0.6,1.474e-06,-5.837e-06,0.2,-2.803e-07,2.512e-06,0.6,1.497e-06,-6.305e-06
0.14,6.175e-07,2.095e-06,0.21,-3.831e-07,3.147e-06,0.59,1.599e-06,-5.757e-06,0.21,-2.752e-07,2.499e-06,0.59,1.621e-06,-6.224e-06
0.13,6.195e-07,2.126e-06,0.22,-3.778e-07,3.128e-06,0.58,1.723e-06,-5.671e-06,0.22,-2.729e-07,2.485e-06,0.58,1.746e-06,-6.137e-06
0.12,6.134e-07,2.157e-06,0.23,-3.692e-07,3.11e-06,0.57,1.87e-06,-5.578e-06,0.23,-2.643e-07,2.472e-06,0.57,1.896e-06,-6.042e-06
0.11,6.178e-07,2.188e-06,0.24,-3.643e-07,3.092e-06,0.56,2.023e-06,-5.477e-06,0.24,-2.659e-07,2.458e-06,0.56,2.051e-06,-5.94e-06
0.1,6.119e-07,2.218e-06,0.25,-3.55e-07,3.074e-06,0.55,2.197e-06,-5.367e-06,0.25,-2.613e-07,2.445e-06,0.55,2.235e-06,-5.828e-06
0.09,6.18e-07,2.249e-06,0.26,-3.51e-07,3.056e-06,0.54,2.382e-06,-5.248e-06,0.26,-2.621e-07,2.432e-06,0.54,2.428e-06,-5.706e-06
0.08,6.145e-07,2.28e-06,0.27,-3.451e-07,3.039e-06,0.53,2.597e-06,-5.118e-06,0.27,-2.594e-07,2.419e-06,0.53,2.651e-06,-5.574e-06
0.07,6.243e-07,2.311e-06,0.28,-3.43e-07,3.022e-06,0.52,2.817e-06,-4.977e-06,0.28,-2.644e-07,2.406e-06,0.52,2.888e-06,-5.43e-06
0.06,6.329e-07,2.343e-06,0.29,-3.407e-07,3.005e-06,0.51,3.082e-06,-4.823e-06,0.29,-2.639e-07,2.393e-06,0.51,3.169e-06,-5.271e-06
0.05,6.531e-07,2.376e-06,0.3,-3.402e-07,2.988e-06,0.5,3.344e-06,-4.656e-06,0.3,-2.721e-07,2.379e-06,0.5,3.451e-06,-5.099e-06
0.04,6.579e-07,2.408e-06,0.31,-3.39e-07,2.971e-06,0.49,3.627e-06,-4.474e-06,0.31,-2.734e-07,2.366e-06,0.49,3.764e-06,-4.91e-06
0.03,6.828e-07,2.443e-06,0.32,-3.391e-07,2.954e-06,0.48,3.914e-06,-4.279e-06,0.32,-2.824e-07,2.352e-06,0.48,4.08e-06,-4.706e-06
0.02,7.08e-07,2.478e-06,0.33,-3.395e-07,2.937e-06,0.47,4.209e-06,-4.068e-06,0.33,-2.861e-07,2.337e-06,0.47,4.415e-06,-4.486e-06
0.01,7.546e-07,2.516e-06,0.34,-3.406e-07,2.92e-06,0.46,4.482e-06,-3.844e-06,0.34,-2.911e-07,2.323e-06,0.46,4.749e-06,-4.248e-06
0.0,8.089e-07,2.556e-06,0.35,-3.42e-07,2.903e-06,0.45,4.754e-06,-3.606e-06,0.35,-2.934e-07,2.308e-06,0.45,5.038e-06,-3.996e-06
-0.01,8.844e-07,2.6e-06,0.36,-3.464e-07,2.886e-06,0.44,4.941e-06,-3.359e-06,0.36,-3.063e-07,2.293e-06,0.44,5.265e-06,-3.733e-06
-0.02,9.78e-07,2.649e-06,0.37,-3.521e-07,2.868e-06,0.43,5.073e-06,-3.106e-06,0.37,-3.228e-07,2.277e-06,0.43,5.427e-06,-3.462e-06
-0.03,1.104e-06,2.704e-06,0.38,-3.637e-07,2.85e-06,0.42,5.122e-06,-2.85e-06,0.38,-3.379e-07,2.26e-06,0.42,5.49e-06,-3.187e-06
-0.04,1.243e-06,2.767e-06,0.39,-3.743e-07,2.831e-06,0.41,5.087e-06,-2.595e-06,0.39,-3.436e-07,2.242e-06,0.41,5.465e-06,-2.914e-06
-0.05,1.433e-06,2.838e-06,0.4,-3.89e-07,2.812e-06,0.4,4.959e-06,-2.347e-06,0.4,-3.707e-07,2.224e-06,0.4,5.325e-06,-2.648e-06
-0.06,1.666e-06,2.922e-06,0.41,-4.03e-07,2.791e-06,0.39,4.77e-06,-2.109e-06,0.41,-3.903e-07,2.204e-06,0.39,5.104e-06,-2.392e-06
-0.07,1.944e-06,3.019e-06,0.42,-4.256e-07,2.77e-06,0.38,4.49e-06,-1.884e-06,0.42,-4.236e-07,2.183e-06,0.38,4.807e-06,-2.152e-06
-0.08,2.269e-06,3.132e-06,0.43,-4.443e-07,2.748e-06,0.37,4.204e-06,-1.674e-06,0.43,-4.458e-07,2.161e-06,0.37,4.466e-06,-1.929e-06
-0.09,2.629e-06,3.264e-06,0.44,-4.71e-07,2.724e-06,0.36,3.896e-06,-1.479e-06,0.44,-4.892e-07,2.136e-06,0.36,4.108e-06,-1.723e-06
-0.1,2.979e-06,3.413e-06,0.45,-5e-07,2.699e-06,0.35,3.592e-06,-1.3e-06,0.45,-5.314e-07,2.11e-06,0.35,3.765e-06,-1.535e-06
-0.11,3.226e-06,3.574e-06,0.46,-5.412e-07,2.672e-06,0.34,3.299e-06,-1.135e-06,0.46,-5.873e-07,2.081e-06,0.34,3.429e-06,-1.364e-06
-0.12,3.297e-06,3.739e-06,0.47,-5.881e-07,2.643e-06,0.33,3.029e-06,-9.833e-07,0.47,-6.524e-07,2.048e-06,0.33,3.136e-06,-1.207e-06
-0.13,3.197e-06,3.899e-06,0.48,-6.519e-07,2.61e-06,0.32,2.774e-06,-8.446e-07,0.48,-7.441e-07,2.011e-06,0.32,2.855e-06,-1.064e-06
-0.14,3.017e-06,4.049e-06,0.49,-7.328e-07,2.574e-06,0.31,2.567e-06,-7.163e-07,0.49,-8.66e-07,1.967e-06,0.31,2.624e-06,-9.33e-07
-0.15,2.887e-06,4.194e-06,0.5,-8.461e-07,2.531e-06,0.3,2.367e-06,-5.979e-07,0.5,-1.034e-06,1.916e-06,0.3,2.407e-06,-8.126e-07
-0.16,2.834e-06,4.336e-06,0.51,-9.901e-07,2.482e-06,0.29,2.2e-06,-4.879e-07,0.51,-1.235e-06,1.854e-06,0.29,2.229e-06,-7.012e-07
-0.17,2.873e-06,4.479e-06,0.52,-1.155e-06,2.424e-06,0.28,2.045e-06,-3.857e-07,0.52,-1.449e-06,1.781e-06,0.28,2.065e-06,-5.979e-07
-0.18,2.985e-06,4.628e-06,0.53,-1.327e-06,2.358e-06,0.27,1.917e-06,-2.899e-07,0.53,-1.649e-06,1.699e-06,0.27,1.929e-06,-5.015e-07
-0.19,3.183e-06,4.788e-06,0.54,-1.495e-06,2.283e-06,0.26,1.798e-06,-1.999e-07,0.54,-1.822e-06,1.608e-06,0.26,1.807e-06,-4.111e-07
-0.2,3.416e-06,4.958e-06,0.55,-1.648e-06,2.201e-06,0.25,1.706e-06,-1.146e-07,0.55,-1.957e-06,1.51e-06,0.25,1.709e-06,-3.257e-07
-0.21,3.734e-06,5.145e-06,0.56,-1.791e-06,2.111e-06,0.24,1.603e-06,-3.447e-08,0.56,-2.068e-06,1.407e-06,0.24,1.605e-06,-2.454e-07
-0.22,4.015e-06,5.346e-06,0.57,-1.904e-06,2.016e-06,0.23,1.527e-06,4.19e-08,0.57,-2.159e-06,1.299e-06,0.23,1.526e-06,-1.691e-07
-0.23,4.234e-06,5.557e-06,0.58,-2.005e-06,1.916e-06,0.22,1.439e-06,1.139e-07,0.58,-2.24e-06,1.187e-06,0.22,1.436e-06,-9.731e-08
-0.24,4.39e-06,5.777e-06,0.59,-2.089e-06,1.811e-06,0.21,1.368e-06,1.822e-07,0.59,-2.3e-06,1.072e-06,0.21,1.363e-06,-2.916e-08
-0.25,4.472e-06,6.001e-06,0.6,-2.169e-06,1.703e-06,0.2,1.303e-06,2.474e-07,0.6,-2.368e-06,9.533e-07,0.2,1.298e-06,3.572e-08
-0.26,4.474e-06,6.224e-06,0.61,-2.224e-06,1.592e-06,0.19,1.255e-06,3.101e-07,0.61,-2.411e-06,8.328e-07,0.19,1.246e-06,9.802e-08
-0.27,4.432e-06,6.446e-06,0.62,-2.285e-06,1.477e-06,0.18,1.203e-06,3.703e-07,0.62,-2.464e-06,7.096e-07,0.18,1.193e-06,1.577e-07
-0.28,4.404e-06,6.666e-06,0.63,-2.329e-06,1.361e-06,0.17,1.161e-06,4.283e-07,0.63,-2.5e-06,5.846e-07,0.17,1.15e-06,2.151e-07
-0.29,4.479e-06,6.89e-06,0.64,-2.374e-06,1.242e-06,0.16,1.119e-06,4.842e-07,0.64,-2.54e-06,4.575e-07,0.16,1.111e-06,2.707e-07
-0.3,4.229e-07,6.911e-06,0.65,-2.413e-06,1.121e-06,0.15,1.092e-06,5.389e-07,0.65,-2.572e-06,3.29e-07,0.15,1.082e-06,3.248e-07
,,,0.66,-2.451e-06,9.989e-07,0.14,1.062e-06,5.92e-07,0.66,-2.604e-06,1.987e-07,0.14,1.047e-06,3.772e-07
,,,0.67,-2.482e-06,8.748e-07,0.13,1.036e-06,6.438e-07,0.67,-2.626e-06,6.745e-08,0.13,1.028e-06,4.286e-07
,,,0.68,-2.514e-06,7.491e-07,0.12,1.011e-06,6.943e-07,0.68,-2.652e-06,-6.517e-08,0.12,9.972e-07,4.785e-07
,,,0.69,-2.542e-06,6.22e-07,0.11,9.95e-07,7.441e-07,0.69,-2.668e-06,-1.986e-07,0.11,9.841e-07,5.277e-07
,,,0.7,-2.574e-06,4.933e-07,0.1,9.731e-07,7.927e-07,0.7,-2.684e-06,-3.327e-07,0.1,9.646e-07,5.759e-07
,,,0.71,-2.604e-06,3.632e-07,0.09,9.623e-07,8.409e-07,0.71,-2.698e-06,-4.676e-07,0.09,9.518e-07,6.235e-07
,,,0.72,-2.639e-06,2.312e-07,0.08,9.428e-07,8.88e-07,0.72,-2.722e-06,-6.037e-07,0.08,9.354e-07,6.703e-07
,,,0.73,-2.665e-06,9.796e-08,0.07,9.416e-07,9.351e-07,0.73,-2.733e-06,-7.404e-07,0.07,9.349e-07,7.17e-07
,,,0.74,-2.692e-06,-3.666e-08,0.06,9.345e-07,9.818e-07,0.74,-2.752e-06,-8.78e-07,0.06,9.292e-07,7.635e-07
,,,0.75,-2.719e-06,-1.726e-07,0.05,9.397e-07,1.029e-06,0.75,-2.767e-06,-1.016e-06,0.05,9.35e-07,8.102e-07
,,,0.76,-2.751e-06,-3.101e-07,0.04,9.432e-07,1.076e-06,0.76,-2.78e-06,-1.155e-06,0.04,9.408e-07,8.572e-07
,,,0.77,-2.781e-06,-4.492e-07,0.03,9.691e-07,1.124e-06,0.77,-2.789e-06,-1.295e-06,0.03,9.693e-07,9.057e-07
,,,0.78,-2.811e-06,-5.897e-07,0.02,9.885e-07,1.174e-06,0.78,-2.811e-06,-1.435e-06,0.02,9.926e-07,9.553e-07
,,,0.79,-2.84e-06,-7.317e-07,0.01,1.033e-06,1.225e-06,0.79,-2.826e-06,-1.577e-06,0.01,1.041e-06,1.007e-06
,,,0.8,-2.876e-06,-8.755e-07,0.0,1.08e-06,1.279e-06,0.8,-2.842e-06,-1.719e-06,0.0,1.088e-06,1.062e-06
,,,0.81,-2.907e-06,-1.021e-06,-0.01,1.149e-06,1.337e-06,0.81,-2.866e-06,-1.862e-06,-0.01,1.169e-06,1.12e-06
,,,0.82,-2.947e-06,-1.168e-06,-0.02,1.233e-06,1.399e-06,0.82,-2.883e-06,-2.006e-06,-0.02,1.259e-06,1.183e-06
,,,0.83,-2.985e-06,-1.317e-06,-0.03,1.346e-06,1.466e-06,0.83,-2.911e-06,-2.152e-06,-0.03,1.396e-06,1.253e-06
,,,0.84,-3.027e-06,-1.469e-06,-0.04,1.5e-06,1.541e-06,0.84,-2.937e-06,-2.299e-06,-0.04,1.578e-06,1.332e-06
,,,0.85,-3.068e-06,-1.622e-06,-0.05,1.699e-06,1.626e-06,0.85,-2.969e-06,-2.447e-06,-0.05,1.8e-06,1.422e-06
,,,0.86,-3.114e-06,-1.778e-06,-0.06,1.915e-06,1.722e-06,0.86,-2.999e-06,-2.597e-06,-0.06,2.047e-06,1.524e-06
,,,0.87,-3.162e-06,-1.936e-06,-0.07,2.186e-06,1.831e-06,0.87,-3.03e-06,-2.749e-06,-0.07,2.32e-06,1.64e-06
,,,0.88,-3.208e-06,-2.096e-06,-0.08,2.471e-06,1.954e-06,0.88,-3.071e-06,-2.902e-06,-0.08,2.575e-06,1.769e-06
,,,0.89,-3.259e-06,-2.259e-06,-0.09,2.771e-06,2.093e-06,0.89,-3.106e-06,-3.057e-06,-0.09,2.815e-06,1.91e-06
,,,0.9,-3.308e-06,-2.425e-06,-0.1,3.027e-06,2.244e-06,0.9,-3.144e-06,-3.215e-06,-0.1,3.01e-06,2.06e-06
,,,0.91,-3.359e-06,-2.593e-06,-0.11,3.185e-06,2.404e-06,0.91,-3.178e-06,-3.374e-06,-0.11,3.12e-06,2.216e-06
,,,0.92,-3.408e-06,-2.763e-06,-0.12,3.218e-06,2.564e-06,0.92,-3.228e-06,-3.535e-06,-0.12,3.125e-06,2.373e-06
