index	original	background	difference
319	1748	1238	510
320	1767	1231	536
321	1784	1237	547
322	1768	1234	534
323	1765	1245	520
324	1751	1240	511
325	1794	1235	559
326	1785	1234	551
327	1751	1234	517
328	1717	1224	493
329	1757	1228	529
330	1788	1232	556
331	1779	1239	540
332	1748	1238	510
333	1803	1246	557
334	1812	1234	578
335	1808	1226	582
336	1810	1239	571
337	1823	1251	572
338	1832	1245	587
339	1823	1233	590
340	1822	1217	605
341	1822	1229	593
342	1803	1225	578
343	1835	1232	603
344	1831	1238	593
345	1811	1233	578
346	1837	1233	604
347	1838	1235	603
348	1841	1221	620
349	1843	1231	612
350	1840	1229	611
351	1858	1233	625
352	1849	1230	619
353	1857	1234	623
354	1881	1240	641
355	1874	1240	634
356	1905	1238	667
357	1894	1236	658
358	1863	1241	622
359	1896	1239	657
360	1888	1235	653
361	1875	1236	639
362	1883	1232	651
363	1893	1242	651
364	1884	1243	641
365	1896	1238	658
366	1939	1224	715
367	1929	1225	704
368	1924	1225	699
369	1964	1231	733
370	1957	1232	725
371	1908	1240	668
372	1921	1233	688
373	1967	1239	728
374	1962	1235	727
375	1952	1230	722
376	1967	1230	737
377	1974	1231	743
378	1947	1227	720
379	1971	1235	736
380	2001	1228	773
381	2017	1237	780
382	2008	1238	770
383	1984	1236	748
384	1975	1227	748
385	2034	1234	800
386	2016	1228	788
387	2021	1229	792
388	2028	1223	805
389	2042	1234	808
390	2056	1236	820
391	2058	1236	822
392	2058	1232	826
393	2065	1238	827
394	2055	1235	820
395	2081	1241	840
396	2076	1241	835
397	2078	1239	839
398	2092	1223	869
399	2104	1228	876
400	2122	1235	887
401	2093	1239	854
402	2075	1237	838
403	2105	1241	864
404	2088	1247	841
405	2138	1235	903
406	2163	1231	932
407	2136	1233	903
408	2158	1234	924
409	2161	1237	924
410	2119	1231	888
411	2162	1238	924
412	2176	1239	937
413	2173	1242	931
414	2168	1240	928
415	2185	1244	941
416	2154	1235	919
417	2189	1236	953
418	2202	1235	967
419	2200	1230	970
420	2192	1227	965
421	2244	1240	1004
422	2227	1247	980
423	2220	1250	970
424	2215	1238	977
425	2214	1238	976
426	2219	1225	994
427	2256	1233	1023
428	2241	1240	1001
429	2235	1241	994
430	2272	1235	1037
431	2279	1234	1045
432	2265	1232	1033
433	2308	1242	1066
434	2307	1244	1063
435	2295	1233	1062
436	2284	1235	1049
437	2308	1238	1070
438	2337	1243	1094
439	2329	1233	1096
440	2313	1220	1093
441	2341	1231	1110
442	2348	1227	1121
443	2362	1235	1127
444	2330	1238	1092
445	2357	1248	1109
446	2379	1238	1141
447	2382	1226	1156
448	2380	1222	1158
449	2404	1230	1174
450	2391	1231	1160
451	2395	1234	1161
452	2356	1237	1119
453	2381	1237	1144
454	2376	1224	1152
455	2377	1235	1142
456	2418	1240	1178
457	2424	1233	1191
458	2454	1226	1228
459	2498	1239	1259
460	2480	1225	1255
461	2525	1234	1291
462	2485	1232	1253
463	2509	1240	1269
464	2527	1228	1299
465	2487	1230	1257
466	2477	1225	1252
467	2527	1236	1291
468	2558	1232	1326
469	2537	1237	1300
470	2547	1232	1315
471	2542	1232	1310
472	2546	1225	1321
473	2517	1227	1290
474	2540	1234	1306
475	2573	1235	1338
476	2543	1227	1316
477	2591	1237	1354
478	2594	1231	1363
479	2582	1233	1349
480	2563	1226	1337
481	2589	1223	1366
482	2598	1224	1374
483	2599	1231	1368
484	2615	1234	1381
485	2602	1229	1373
486	2563	1228	1335
487	2575	1230	1345
488	2601	1226	1375
489	2591	1232	1359
490	2573	1230	1343
491	2573	1233	1340
492	2645	1236	1409
493	2642	1238	1404
494	2637	1243	1394
495	2616	1235	1381
496	2638	1231	1407
497	2692	1247	1445
498	2669	1250	1419
499	2653	1249	1404
500	2665	1250	1415
501	2728	1245	1483
502	2688	1231	1457
503	2691	1231	1460
504	2724	1235	1489
505	2746	1232	1514
506	2726	1230	1496
507	2699	1228	1471
508	2692	1231	1461
509	2674	1238	1436
510	2666	1228	1438
511	2700	1227	1473
512	2731	1228	1503
513	2685	1228	1457
514	2682	1227	1455
515	2732	1235	1497
516	2723	1227	1496
517	2721	1230	1491
518	2759	1235	1524
519	2761	1241	1520
520	2752	1237	1515
521	2738	1243	1495
522	2731	1236	1495
523	2726	1233	1493
524	2725	1236	1489
525	2741	1244	1497
526	2747	1229	1518
527	2750	1231	1519
528	2722	1229	1493
529	2753	1236	1517
530	2725	1237	1488
531	2745	1249	1496
532	2765	1242	1523
533	2789	1237	1552
534	2834	1231	1603
535	2775	1242	1533
536	2756	1232	1524
537	2803	1233	1570
538	2811	1237	1574
539	2820	1243	1577
540	2745	1228	1517
541	2798	1231	1567
542	2843	1234	1609
543	2818	1236	1582
544	2818	1225	1593
545	2831	1231	1600
546	2840	1231	1609
547	2842	1237	1605
548	2896	1229	1667
549	2891	1235	1656
550	2852	1238	1614
551	2863	1241	1622
552	2864	1227	1637
553	2862	1236	1626
554	2883	1243	1640
555	2938	1253	1685
556	2918	1237	1681
557	2896	1227	1669
558	2902	1233	1669
559	2923	1229	1694
560	2930	1229	1701
561	2904	1234	1670
562	2855	1232	1623
563	2911	1244	1667
564	2922	1240	1682
565	2910	1238	1672
566	2937	1229	1708
567	2954	1233	1721
568	2987	1229	1758
