index	original	background	difference
319	1787	1238	549
320	1786	1231	555
321	1800	1237	563
322	1802	1234	568
323	1825	1245	580
324	1816	1240	576
325	1836	1235	601
326	1844	1234	610
327	1816	1234	582
328	1834	1224	610
329	1833	1228	605
330	1817	1232	585
331	1815	1239	576
332	1814	1238	576
333	1799	1246	553
334	1820	1234	586
335	1853	1226	627
336	1852	1239	613
337	1868	1251	617
338	1885	1245	640
339	1866	1233	633
340	1854	1217	637
341	1871	1229	642
342	1871	1225	646
343	1862	1232	630
344	1873	1238	635
345	1877	1233	644
346	1868	1233	635
347	1870	1235	635
348	1889	1221	668
349	1905	1231	674
350	1904	1229	675
351	1910	1233	677
352	1893	1230	663
353	1899	1234	665
354	1875	1240	635
355	1915	1240	675
356	1950	1238	712
357	1955	1236	719
358	1956	1241	715
359	1931	1239	692
360	1956	1235	721
361	1974	1236	738
362	1969	1232	737
363	1970	1242	728
364	1971	1243	728
365	1955	1238	717
366	1972	1224	748
367	1986	1225	761
368	1993	1225	768
369	1951	1231	720
370	1996	1232	764
371	2007	1240	767
372	1995	1233	762
373	2019	1239	780
374	2053	1235	818
375	2039	1230	809
376	2042	1230	812
377	2026	1231	795
378	2049	1227	822
379	2062	1235	827
380	2058	1228	830
381	2074	1237	837
382	2053	1238	815
383	2080	1236	844
384	2099	1227	872
385	2060	1234	826
386	2091	1228	863
387	2139	1229	910
388	2139	1223	916
389	2151	1234	917
390	2131	1236	895
391	2099	1236	863
392	2111	1232	879
393	2151	1238	913
394	2144	1235	909
395	2146	1241	905
396	2149	1241	908
397	2158	1239	919
398	2201	1223	978
399	2226	1228	998
400	2229	1235	994
401	2202	1239	963
402	2198	1237	961
403	2211	1241	970
404	2250	1247	1003
405	2238	1235	1003
406	2225	1231	994
407	2251	1233	1018
408	2248	1234	1014
409	2265	1237	1028
410	2284	1231	1053
411	2271	1238	1033
412	2244	1239	1005
413	2256	1242	1014
414	2286	1240	1046
415	2270	1244	1026
416	2273	1235	1038
417	2313	1236	1077
418	2309	1235	1074
419	2314	1230	1084
420	2317	1227	1090
421	2332	1240	1092
422	2350	1247	1103
423	2350	1250	1100
424	2374	1238	1136
425	2351	1238	1113
426	2362	1225	1137
427	2327	1233	1094
428	2337	1240	1097
429	2365	1241	1124
430	2380	1235	1145
431	2372	1234	1138
432	2401	1232	1169
433	2389	1242	1147
434	2400	1244	1156
435	2410	1233	1177
436	2426	1235	1191
437	2415	1238	1177
438	2430	1243	1187
439	2440	1233	1207
440	2447	1220	1227
441	2469	1231	1238
442	2485	1227	1258
443	2501	1235	1266
444	2518	1238	1280
445	2551	1248	1303
446	2542	1238	1304
447	2504	1226	1278
448	2470	1222	1248
449	2460	1230	1230
450	2495	1231	1264
451	2543	1234	1309
452	2550	1237	1313
453	2489	1237	1252
454	2495	1224	1271
455	2558	1235	1323
456	2548	1240	1308
457	2531	1233	1298
458	2579	1226	1353
459	2581	1239	1342
460	2611	1225	1386
461	2602	1234	1368
462	2596	1232	1364
463	2569	1240	1329
464	2613	1228	1385
465	2611	1230	1381
466	2599	1225	1374
467	2601	1236	1365
468	2640	1232	1408
469	2677	1237	1440
470	2669	1232	1437
471	2681	1232	1449
472	2676	1225	1451
473	2652	1227	1425
474	2657	1234	1423
475	2674	1235	1439
476	2690	1227	1463
477	2711	1237	1474
478	2684	1231	1453
479	2642	1233	1409
480	2654	1226	1428
481	2731	1223	1508
482	2707	1224	1483
483	2676	1231	1445
484	2727	1234	1493
485	2736	1229	1507
486	2748	1228	1520
487	2750	1230	1520
488	2775	1226	1549
489	2770	1232	1538
490	2794	1230	1564
491	2778	1233	1545
492	2752	1236	1516
493	2762	1238	1524
494	2805	1243	1562
495	2847	1235	1612
496	2811	1231	1580
497	2807	1247	1560
498	2845	1250	1595
499	2821	1249	1572
500	2822	1250	1572
501	2841	1245	1596
502	2813	1231	1582
503	2824	1231	1593
504	2817	1235	1582
505	2821	1232	1589
506	2836	1230	1606
507	2825	1228	1597
508	2839	1231	1608
509	2829	1238	1591
510	2812	1228	1584
511	2818	1227	1591
512	2863	1228	1635
513	2827	1228	1599
514	2807	1227	1580
515	2860	1235	1625
516	2822	1227	1595
517	2803	1230	1573
518	2861	1235	1626
519	2885	1241	1644
520	2882	1237	1645
521	2887	1243	1644
